Text,word,tf,df,idf,tfidf
text 109,immigration,0.043478260869565216,4,6.159055299214529,0.26778501300932733
text 109,lie,0.043478260869565216,3,6.382198850528739,0.27748690654472774
text 109,resign,0.043478260869565216,1,7.075346031088684,0.3076237404821167
text 109,youre,0.043478260869565216,10,5.370597938850259,0.2335042582108808
text 110,is,0.05263157894736842,163,2.668626783824431,0.14045404125391742
text 110,the,0.10526315789473684,295,2.078133757324569,0.21875092182363884
text 110,user,0.10526315789473684,347,1.916290731874155,0.20171481388149
text 110,you,0.05263157894736842,79,3.386466576974748,0.17823508299867094
text 110,in,0.05263157894736842,149,2.7578579175523736,0.14515041671328283
text 110,there,0.05263157894736842,8,5.5712686343124105,0.29322466496381105
text 110,trump,0.05263157894736842,61,3.641358826603538,0.19165046455808094
text 110,get,0.05263157894736842,28,4.401197381662156,0.23164196745590293
text 110,that,0.05263157894736842,74,3.451005098112319,0.18163184726906942
text 110,transition,0.05263157894736842,5,5.976733742420574,0.31456493381160916
text 110,over,0.05263157894736842,15,4.995904489408848,0.2629423415478341
text 110,fact,0.05263157894736842,3,6.382198850528739,0.33590520265940726
text 110,did,0.05263157894736842,12,5.203543854187092,0.2738707291677417
text 110,team,0.05263157894736842,5,5.976733742420574,0.31456493381160916
text 110,infighting,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 110,sofs,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 110,where,0.05263157894736842,12,5.203543854187092,0.2738707291677417
text 111,a,0.08,191,2.510997839620848,0.20087982716966785
text 111,about,0.04,37,4.130907051922243,0.16523628207688973
text 111,the,0.08,295,2.078133757324569,0.16625070058596553
text 111,to,0.04,227,2.3391475826941885,0.09356590330776754
text 111,of,0.04,180,2.5699961803828035,0.10279984721531214
text 111,and,0.04,147,2.771280937884514,0.11085123751538056
text 111,you,0.04,79,3.386466576974748,0.13545866307898993
text 111,if,0.04,29,4.367295829986475,0.174691833199459
text 111,wanna,0.04,5,5.976733742420574,0.23906934969682297
text 111,state,0.04,4,6.159055299214529,0.24636221196858116
text 111,michael,0.04,5,5.976733742420574,0.23906934969682297
text 111,maybe,0.04,5,5.976733742420574,0.23906934969682297
text 111,world,0.04,10,5.370597938850259,0.21482391755401037
text 111,better,0.04,7,5.689051669968793,0.22756206679875174
text 111,next,0.04,10,5.370597938850259,0.21482391755401037
text 111,where,0.04,12,5.203543854187092,0.2081417541674837
text 111,crack,0.04,2,6.66988092298052,0.2667952369192208
text 111,feel,0.04,7,5.689051669968793,0.22756206679875174
text 111,invade,0.04,1,7.075346031088684,0.2830138412435474
text 111,lil,0.04,2,6.66988092298052,0.2667952369192208
text 111,moores,0.04,1,7.075346031088684,0.2830138412435474
text 111,smile,0.04,2,6.66988092298052,0.2667952369192208
text 111,watch,0.04,7,5.689051669968793,0.22756206679875174
text 112,of,0.045454545454545456,180,2.5699961803828035,0.11681800819921835
text 112,user,0.18181818181818182,347,1.916290731874155,0.34841649670439184
text 112,you,0.045454545454545456,79,3.386466576974748,0.15393029895339763
text 112,too,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 112,i,0.045454545454545456,114,3.0235610832853794,0.13743459469478997
text 112,how,0.045454545454545456,41,4.030823593365261,0.1832192542438755
text 112,out,0.045454545454545456,28,4.401197381662156,0.20005442643918891
text 112,that,0.045454545454545456,74,3.451005098112319,0.15686386809601452
text 112,really,0.045454545454545456,16,4.935279867592413,0.22433090307238243
text 112,comes,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 112,truth,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 112,bad,0.045454545454545456,8,5.5712686343124105,0.25323948337783686
text 112,bugs,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 112,free,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 112,know,0.045454545454545456,12,5.203543854187092,0.23652472064486785
text 112,kremlintrolls,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 112,mh17,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 112,paid,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 112,piss,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 113,ever,0.058823529411764705,6,5.822583062593316,0.3425048860349009
text 113,the,0.17647058823529413,295,2.078133757324569,0.3667294865866887
text 113,of,0.058823529411764705,180,2.5699961803828035,0.1511762459048708
text 113,user,0.058823529411764705,347,1.916290731874155,0.11272298422789148
text 113,us,0.058823529411764705,29,4.367295829986475,0.25689975470508675
text 113,first,0.058823529411764705,10,5.370597938850259,0.3159175258147211
text 113,was,0.058823529411764705,41,4.030823593365261,0.23710727019795652
text 113,allowed,0.058823529411764705,4,6.159055299214529,0.3622973705420311
text 113,gru,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 113,headquarters,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 113,inside,0.058823529411764705,3,6.382198850528739,0.37542346179580816
text 113,intelli,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 113,military,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 113,officer,0.058823529411764705,2,6.66988092298052,0.3923459366459129
text 113,russian,0.058823529411764705,3,6.382198850528739,0.37542346179580816
text 114,a,0.045454545454545456,191,2.510997839620848,0.11413626543731129
text 114,and,0.045454545454545456,147,2.771280937884514,0.125967315358387
text 114,user,0.045454545454545456,347,1.916290731874155,0.08710412417609796
text 114,like,0.045454545454545456,31,4.3027573088489035,0.19557987767495016
text 114,i,0.045454545454545456,114,3.0235610832853794,0.13743459469478997
text 114,one,0.045454545454545456,22,4.63299899571948,0.21059086344179453
text 114,when,0.045454545454545456,22,4.63299899571948,0.21059086344179453
text 114,today,0.045454545454545456,10,5.370597938850259,0.24411808812955724
text 114,were,0.045454545454545456,14,5.060443010546419,0.23002013684301906
text 114,they,0.045454545454545456,30,4.334506007163483,0.19702300032561287
text 114,hit,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 114,3m,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 114,awesome,0.045454545454545456,5,5.976733742420574,0.27166971556457153
text 114,definitely,0.045454545454545456,3,6.382198850528739,0.2900999477513063
text 114,getting,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 114,lol,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 114,model,0.045454545454545456,9,5.465908118654584,0.24845036902975381
text 114,s,0.045454545454545456,11,5.283586561860629,0.2401630255391195
text 114,saw,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 114,subs,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 114,tesla,0.045454545454545456,11,5.283586561860629,0.2401630255391195
text 114,x,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 115,to,0.09090909090909091,227,2.3391475826941885,0.21264978024492623
text 115,and,0.045454545454545456,147,2.771280937884514,0.125967315358387
text 115,user,0.09090909090909091,347,1.916290731874155,0.17420824835219592
text 115,so,0.045454545454545456,43,3.984303577730368,0.18110470807865311
text 115,must,0.09090909090909091,5,5.976733742420574,0.5433394311291431
text 115,on,0.045454545454545456,108,3.0771453294194857,0.13987024224634026
text 115,come,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 115,fossil,0.045454545454545456,12,5.203543854187092,0.23652472064486785
text 115,fuels,0.045454545454545456,11,5.283586561860629,0.2401630255391195
text 115,avoid,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,cars,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 115,concern,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 115,hind,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,india,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,jai,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,serious,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,sir,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 115,solar,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 115,take,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 116,user,0.05555555555555555,347,1.916290731874155,0.10646059621523084
text 116,for,0.05555555555555555,152,2.738055290256194,0.15211418279201075
text 116,in,0.05555555555555555,149,2.7578579175523736,0.15321432875290963
text 116,when,0.05555555555555555,22,4.63299899571948,0.2573888330955266
text 116,oh,0.05555555555555555,9,5.465908118654584,0.30366156214747686
text 116,medicare,0.05555555555555555,10,5.370597938850259,0.2983665521583477
text 116,enough,0.05555555555555555,4,6.159055299214529,0.3421697388452516
text 116,wont,0.05555555555555555,4,6.159055299214529,0.3421697388452516
text 116,before,0.05555555555555555,6,5.822583062593316,0.32347683681073974
text 116,cool,0.05555555555555555,4,6.159055299214529,0.3421697388452516
text 116,kick,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 116,nah,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 116,old,0.05555555555555555,4,6.159055299214529,0.3421697388452516
text 116,repeal,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 116,shes,0.1111111111111111,8,5.5712686343124105,0.6190298482569344
text 116,summer,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 116,wait,0.05555555555555555,7,5.689051669968793,0.3160584261093774
text 117,my,0.09090909090909091,49,3.856470206220483,0.3505882005654985
text 117,me,0.09090909090909091,27,4.436288701473425,0.4032989728612205
text 117,had,0.09090909090909091,7,5.689051669968793,0.5171865154517085
text 117,in,0.09090909090909091,149,2.7578579175523736,0.25071435614112486
text 117,that,0.09090909090909091,74,3.451005098112319,0.31372773619202904
text 117,thanksgiving,0.09090909090909091,16,4.935279867592413,0.44866180614476486
text 117,god,0.09090909090909091,11,5.283586561860629,0.480326051078239
text 117,oh,0.09090909090909091,9,5.465908118654584,0.49690073805950763
text 117,thisisus,0.09090909090909091,10,5.370597938850259,0.4882361762591145
text 117,tears,0.09090909090909091,4,6.159055299214529,0.5599141181104118
text 117,episode,0.09090909090909091,3,6.382198850528739,0.5801998955026126
text 118,the,0.03125,295,2.078133757324569,0.06494167991639278
text 118,to,0.03125,227,2.3391475826941885,0.07309836195919339
text 118,and,0.03125,147,2.771280937884514,0.08660252930889106
text 118,for,0.0625,152,2.738055290256194,0.17112845564101212
text 118,in,0.0625,149,2.7578579175523736,0.17236611984702335
text 118,say,0.03125,11,5.283586561860629,0.16511208005814465
text 118,on,0.03125,108,3.0771453294194857,0.09616079154435893
text 118,then,0.03125,6,5.822583062593316,0.18195572070604113
text 118,get,0.0625,28,4.401197381662156,0.27507483635388474
text 118,were,0.03125,14,5.060443010546419,0.1581388440795756
text 118,be,0.03125,57,3.70805020110221,0.11587656878444406
text 118,finally,0.03125,6,5.822583062593316,0.18195572070604113
text 118,an,0.03125,25,4.510396673627147,0.14094989605084834
text 118,over,0.03125,15,4.995904489408848,0.1561220152940265
text 118,u,0.0625,14,5.060443010546419,0.3162776881591512
text 118,fact,0.03125,3,6.382198850528739,0.1994437140790231
text 118,8,0.0625,3,6.382198850528739,0.3988874281580462
text 118,another,0.03125,5,5.976733742420574,0.18677292945064294
text 118,email,0.03125,1,7.075346031088684,0.22110456347152138
text 118,kilkenny,0.03125,1,7.075346031088684,0.22110456347152138
text 118,placement,0.03125,1,7.075346031088684,0.22110456347152138
text 118,tipp,0.03125,2,6.66988092298052,0.20843377884314124
text 118,ull,0.03125,1,7.075346031088684,0.22110456347152138
text 118,uno,0.03125,2,6.66988092298052,0.20843377884314124
text 118,wen,0.03125,1,7.075346031088684,0.22110456347152138
text 118,wks,0.0625,1,7.075346031088684,0.44220912694304276
text 119,about,0.125,37,4.130907051922243,0.5163633814902804
text 119,user,0.125,347,1.916290731874155,0.2395363414842694
text 119,us,0.125,29,4.367295829986475,0.5459119787483093
text 119,ask,0.125,6,5.822583062593316,0.7278228828241645
text 119,bbn,0.125,1,7.075346031088684,0.8844182538860855
text 119,dropsmic,0.125,1,7.075346031088684,0.8844182538860855
text 119,duncan,0.125,8,5.5712686343124105,0.6964085792890513
text 119,tim,0.125,8,5.5712686343124105,0.6964085792890513
text 120,a,0.041666666666666664,191,2.510997839620848,0.104624909984202
text 120,my,0.041666666666666664,49,3.856470206220483,0.16068625859252011
text 120,of,0.041666666666666664,180,2.5699961803828035,0.10708317418261681
text 120,and,0.041666666666666664,147,2.771280937884514,0.11547003907852141
text 120,up,0.041666666666666664,31,4.3027573088489035,0.17928155453537098
text 120,i,0.08333333333333333,114,3.0235610832853794,0.25196342360711493
text 120,on,0.041666666666666664,108,3.0771453294194857,0.1282143887258119
text 120,it,0.041666666666666664,70,3.505813334607314,0.14607555560863808
text 120,that,0.041666666666666664,74,3.451005098112319,0.14379187908801327
text 120,this,0.041666666666666664,78,3.399045359181608,0.14162688996590034
text 120,time,0.041666666666666664,14,5.060443010546419,0.21085179210610078
text 120,think,0.041666666666666664,16,4.935279867592413,0.20563666114968387
text 120,keeps,0.041666666666666664,2,6.66988092298052,0.2779117051241883
text 120,theres,0.041666666666666664,4,6.159055299214529,0.2566273041339387
text 120,model,0.041666666666666664,9,5.465908118654584,0.22774617161060765
text 120,s,0.041666666666666664,11,5.283586561860629,0.22014944007752618
text 120,tesla,0.041666666666666664,11,5.283586561860629,0.22014944007752618
text 120,ad,0.041666666666666664,4,6.159055299214529,0.2566273041339387
text 120,coming,0.041666666666666664,4,6.159055299214529,0.2566273041339387
text 120,every,0.041666666666666664,1,7.075346031088684,0.2948060846286952
text 120,jaguar,0.041666666666666664,1,7.075346031088684,0.2948060846286952
text 120,see,0.041666666666666664,19,4.772760938094638,0.1988650390872766
text 120,tl,0.041666666666666664,2,6.66988092298052,0.2779117051241883
text 121,and,0.05263157894736842,147,2.771280937884514,0.145856891467606
text 121,user,0.10526315789473684,347,1.916290731874155,0.20171481388149
text 121,on,0.05263157894736842,108,3.0771453294194857,0.16195501733786766
text 121,all,0.05263157894736842,38,4.104931565518983,0.216049029764157
text 121,it,0.10526315789473684,70,3.505813334607314,0.3690329825902436
text 121,be,0.05263157894736842,57,3.70805020110221,0.1951605369001163
text 121,has,0.05263157894736842,33,4.242132687032468,0.22327014142276147
text 121,around,0.05263157894736842,5,5.976733742420574,0.31456493381160916
text 121,1,0.05263157894736842,9,5.465908118654584,0.2876793746660307
text 121,air,0.05263157894736842,2,6.66988092298052,0.3510463643673957
text 121,caused,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 121,could,0.05263157894736842,9,5.465908118654584,0.2876793746660307
text 121,drone,0.05263157894736842,6,5.822583062593316,0.3064517401364903
text 121,flying,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 121,force,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 121,strikes,0.05263157894736842,6,5.822583062593316,0.3064517401364903
text 121,true,0.05263157894736842,4,6.159055299214529,0.3241608052218173
text 122,about,0.0625,37,4.130907051922243,0.2581816907451402
text 122,the,0.0625,295,2.078133757324569,0.12988335983278557
text 122,days,0.0625,7,5.689051669968793,0.3555657293730496
text 122,new,0.0625,19,4.772760938094638,0.2982975586309149
text 122,we,0.0625,41,4.030823593365261,0.2519264745853288
text 122,what,0.0625,31,4.3027573088489035,0.26892233180305647
text 122,dont,0.0625,24,4.549617386780429,0.2843510866737768
text 122,marijuana,0.0625,5,5.976733742420574,0.3735458589012859
text 122,medical,0.0625,5,5.976733742420574,0.3735458589012859
text 122,know,0.0625,12,5.203543854187092,0.3252214908866933
text 122,above,0.0625,1,7.075346031088684,0.44220912694304276
text 122,ahead,0.0625,4,6.159055299214529,0.38494095620090807
text 122,floridas,0.0625,1,7.075346031088684,0.44220912694304276
text 122,hazy,0.0625,1,7.075346031088684,0.44220912694304276
text 122,law,0.125,3,6.382198850528739,0.7977748563160924
text 123,are,0.0625,59,3.6741486494265287,0.22963429058915805
text 123,me,0.0625,27,4.436288701473425,0.2772680438420891
text 123,for,0.0625,152,2.738055290256194,0.17112845564101212
text 123,all,0.0625,38,4.104931565518983,0.25655822284493646
text 123,hatchimals,0.0625,12,5.203543854187092,0.3252214908866933
text 123,they,0.0625,30,4.334506007163483,0.2709066254477177
text 123,blackfriday,0.0625,11,5.283586561860629,0.3302241601162893
text 123,before,0.0625,6,5.822583062593316,0.36391144141208226
text 123,bearakeet,0.0625,1,7.075346031088684,0.44220912694304276
text 123,burtle,0.0625,1,7.075346031088684,0.44220912694304276
text 123,dm,0.0625,2,6.66988092298052,0.4168675576862825
text 123,draggle,0.0625,1,7.075346031088684,0.44220912694304276
text 123,gone,0.0625,2,6.66988092298052,0.4168675576862825
text 123,hatchimal,0.0625,3,6.382198850528739,0.3988874281580462
text 123,penguala,0.0625,1,7.075346031088684,0.44220912694304276
text 123,sale,0.0625,3,6.382198850528739,0.3988874281580462
text 124,a,0.05,191,2.510997839620848,0.1255498919810424
text 124,to,0.05,227,2.3391475826941885,0.11695737913470944
text 124,he,0.05,32,4.271985650182149,0.21359928250910745
text 124,but,0.05,28,4.401197381662156,0.22005986908310782
text 124,as,0.05,46,3.9183456099385707,0.19591728049692855
text 124,man,0.05,7,5.689051669968793,0.28445258349843966
text 124,its,0.05,34,4.213145150159216,0.2106572575079608
text 124,this,0.05,78,3.399045359181608,0.16995226795908042
text 124,be,0.05,57,3.70805020110221,0.18540251005511052
text 124,kim,0.05,13,5.129435882033371,0.25647179410166854
text 124,dont,0.05,24,4.549617386780429,0.22748086933902145
text 124,wait,0.05,7,5.689051669968793,0.28445258349843966
text 124,calls,0.05,5,5.976733742420574,0.29883668712102873
text 124,jongun,0.05,4,6.159055299214529,0.3079527649607265
text 124,loser,0.05,1,7.075346031088684,0.35376730155443425
text 124,potus,0.05,2,6.66988092298052,0.333494046149026
text 124,terrifying,0.05,1,7.075346031088684,0.35376730155443425
text 124,til,0.05,1,7.075346031088684,0.35376730155443425
text 124,unsporting,0.05,1,7.075346031088684,0.35376730155443425
text 124,want,0.05,10,5.370597938850259,0.26852989694251295
text 125,the,0.09090909090909091,295,2.078133757324569,0.18892125066586993
text 125,just,0.09090909090909091,47,3.8972922007407385,0.35429929097643076
text 125,this,0.09090909090909091,78,3.399045359181608,0.3090041235619644
text 125,pipeline,0.09090909090909091,10,5.370597938850259,0.4882361762591145
text 125,nodapl,0.09090909090909091,4,6.159055299214529,0.5599141181104118
text 125,govt,0.09090909090909091,4,6.159055299214529,0.5599141181104118
text 125,approved,0.09090909090909091,2,6.66988092298052,0.6063528111800472
text 125,enormous,0.09090909090909091,1,7.075346031088684,0.6432132755535168
text 125,nodakotaaccess,0.09090909090909091,1,7.075346031088684,0.6432132755535168
text 125,oil,0.09090909090909091,3,6.382198850528739,0.5801998955026126
text 125,quietly,0.09090909090909091,1,7.075346031088684,0.6432132755535168
text 126,most,0.07692307692307693,15,4.995904489408848,0.3843003453391422
text 126,to,0.07692307692307693,227,2.3391475826941885,0.17993442943801452
text 126,ashley,0.07692307692307693,7,5.689051669968793,0.43761935922836875
text 126,graham,0.07692307692307693,5,5.976733742420574,0.45974874941696725
text 126,see,0.07692307692307693,19,4.772760938094638,0.36713545677651066
text 126,diva,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 126,excited,0.07692307692307693,3,6.382198850528739,0.4909383731175953
text 126,more,0.07692307692307693,29,4.367295829986475,0.33594583307588266
text 126,reveal,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 126,roman,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 126,tami,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 126,theyre,0.07692307692307693,9,5.465908118654584,0.4204544706657372
text 126,which,0.07692307692307693,6,5.822583062593316,0.4478910048148705
text 127,the,0.058823529411764705,295,2.078133757324569,0.12224316219556289
text 127,to,0.058823529411764705,227,2.3391475826941885,0.13759691662906992
text 127,of,0.058823529411764705,180,2.5699961803828035,0.1511762459048708
text 127,in,0.058823529411764705,149,2.7578579175523736,0.1622269363266102
text 127,love,0.058823529411764705,20,4.723970773925206,0.27788063376030625
text 127,grayson,0.058823529411764705,12,5.203543854187092,0.3060908149521819
text 127,people,0.058823529411764705,32,4.271985650182149,0.2512932735401264
text 127,again,0.058823529411764705,7,5.689051669968793,0.3346500982334584
text 127,allen2,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 127,id,0.058823529411764705,7,5.689051669968793,0.3346500982334584
text 127,josh,0.11764705882352941,1,7.075346031088684,0.8323936507163158
text 127,list,0.058823529411764705,3,6.382198850528739,0.37542346179580816
text 127,mouth1,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 127,norman,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 127,norman3,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 127,punch,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 128,the,0.16666666666666666,295,2.078133757324569,0.3463556262207615
text 128,of,0.16666666666666666,180,2.5699961803828035,0.42833269673046726
text 128,trump,0.16666666666666666,61,3.641358826603538,0.6068931377672563
text 128,melania,0.16666666666666666,7,5.689051669968793,0.9481752783281322
text 128,quote,0.16666666666666666,2,6.66988092298052,1.1116468204967531
text 128,yearhello,0.16666666666666666,1,7.075346031088684,1.1792243385147807
text 129,about,0.1111111111111111,37,4.130907051922243,0.45898967243580474
text 129,i,0.1111111111111111,114,3.0235610832853794,0.33595123147615324
text 129,love,0.1111111111111111,20,4.723970773925206,0.5248856415472452
text 129,us,0.1111111111111111,29,4.367295829986475,0.4852550922207194
text 129,ask,0.1111111111111111,6,5.822583062593316,0.6469536736214795
text 129,duncan,0.1111111111111111,8,5.5712686343124105,0.6190298482569344
text 129,tim,0.1111111111111111,8,5.5712686343124105,0.6190298482569344
text 129,antoine,0.1111111111111111,1,7.075346031088684,0.7861495590098537
text 129,walker,0.1111111111111111,1,7.075346031088684,0.7861495590098537
text 130,i,0.14285714285714285,114,3.0235610832853794,0.431937297612197
text 130,when,0.14285714285714285,22,4.63299899571948,0.6618569993884971
text 130,it,0.14285714285714285,70,3.505813334607314,0.5008304763724735
text 130,hate,0.14285714285714285,6,5.822583062593316,0.8317975803704737
text 130,churches,0.14285714285714285,2,6.66988092298052,0.9528401318543599
text 130,conservatives,0.14285714285714285,8,5.5712686343124105,0.7958955191874871
text 130,recreate,0.14285714285714285,1,7.075346031088684,1.010763718726955
text 131,to,0.05,227,2.3391475826941885,0.11695737913470944
text 131,at,0.05,45,3.9398518151595345,0.19699259075797673
text 131,of,0.05,180,2.5699961803828035,0.12849980901914018
text 131,on,0.05,108,3.0771453294194857,0.1538572664709743
text 131,leadership,0.05,3,6.382198850528739,0.319109942526437
text 131,pelosi,0.05,8,5.5712686343124105,0.27856343171562054
text 131,back,0.05,12,5.203543854187092,0.26017719270935463
text 131,team,0.05,5,5.976733742420574,0.29883668712102873
text 131,ahead,0.05,4,6.159055299214529,0.3079527649607265
text 131,1130,0.05,1,7.075346031088684,0.35376730155443425
text 131,3rd,0.05,2,6.66988092298052,0.333494046149026
text 131,chairhttpstco1vdt7spbdr,0.05,1,7.075346031088684,0.35376730155443425
text 131,dccc,0.05,1,7.075346031088684,0.35376730155443425
text 131,ds,0.05,1,7.075346031088684,0.35376730155443425
text 131,elections,0.05,1,7.075346031088684,0.35376730155443425
text 131,house,0.05,2,6.66988092298052,0.333494046149026
text 131,including,0.05,1,7.075346031088684,0.35376730155443425
text 131,letter,0.05,1,7.075346031088684,0.35376730155443425
text 131,lujan,0.05,1,7.075346031088684,0.35376730155443425
text 131,sends,0.05,2,6.66988092298052,0.333494046149026
text 132,the,0.058823529411764705,295,2.078133757324569,0.12224316219556289
text 132,to,0.11764705882352941,227,2.3391475826941885,0.27519383325813984
text 132,user,0.058823529411764705,347,1.916290731874155,0.11272298422789148
text 132,for,0.058823529411764705,152,2.738055290256194,0.16106207589742316
text 132,on,0.058823529411764705,108,3.0771453294194857,0.1810085487893815
text 132,fight,0.058823529411764705,3,6.382198850528739,0.37542346179580816
text 132,pelosi,0.058823529411764705,8,5.5712686343124105,0.32772168437131827
text 132,down,0.058823529411764705,5,5.976733742420574,0.3515725730835632
text 132,gauntlet,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 132,med,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 132,plan,0.058823529411764705,5,5.976733742420574,0.3515725730835632
text 132,privatize,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 132,schumer,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 132,something,0.058823529411764705,5,5.976733742420574,0.3515725730835632
text 132,throw,0.058823529411764705,3,6.382198850528739,0.37542346179580816
text 132,voucherize,0.058823529411764705,1,7.075346031088684,0.4161968253581579
text 133,about,0.1,37,4.130907051922243,0.41309070519222435
text 133,user,0.1,347,1.916290731874155,0.1916290731874155
text 133,as,0.1,46,3.9183456099385707,0.3918345609938571
text 133,your,0.1,32,4.271985650182149,0.4271985650182149
text 133,we,0.1,41,4.030823593365261,0.4030823593365261
text 133,also,0.1,7,5.689051669968793,0.5689051669968793
text 133,conservatives,0.1,8,5.5712686343124105,0.5571268634312411
text 133,care,0.1,5,5.976733742420574,0.5976733742420575
text 133,sexuality,0.1,1,7.075346031088684,0.7075346031088685
text 133,though,0.1,5,5.976733742420574,0.5976733742420575
text 134,rise,0.07692307692307693,3,6.382198850528739,0.4909383731175953
text 134,and,0.07692307692307693,147,2.771280937884514,0.21317545676034724
text 134,trumps,0.07692307692307693,13,5.129435882033371,0.39457199092564393
text 134,did,0.07692307692307693,12,5.203543854187092,0.4002726041682379
text 134,fuel,0.07692307692307693,3,6.382198850528739,0.4909383731175953
text 134,fantasies,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 134,hollywoods,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 134,killer,0.07692307692307693,3,6.382198850528739,0.4909383731175953
text 134,rebel,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 134,revolt,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 134,robots,0.07692307692307693,7,5.689051669968793,0.43761935922836875
text 134,wieners,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 134,workingclass,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 135,a,0.09090909090909091,191,2.510997839620848,0.22827253087462257
text 135,is,0.045454545454545456,163,2.668626783824431,0.12130121744656504
text 135,to,0.045454545454545456,227,2.3391475826941885,0.10632489012246311
text 135,of,0.045454545454545456,180,2.5699961803828035,0.11681800819921835
text 135,user,0.045454545454545456,347,1.916290731874155,0.08710412417609796
text 135,its,0.045454545454545456,34,4.213145150159216,0.19150659773450981
text 135,15,0.045454545454545456,3,6.382198850528739,0.2900999477513063
text 135,out,0.045454545454545456,28,4.401197381662156,0.20005442643918891
text 135,or,0.045454545454545456,22,4.63299899571948,0.21059086344179453
text 135,it,0.045454545454545456,70,3.505813334607314,0.15935515157305974
text 135,if,0.09090909090909091,29,4.367295829986475,0.39702689363513405
text 135,minimum,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 135,wage,0.045454545454545456,12,5.203543854187092,0.23652472064486785
text 135,b,0.045454545454545456,3,6.382198850528739,0.2900999477513063
text 135,boom,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 135,businesses,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 135,continue,0.045454545454545456,3,6.382198850528739,0.2900999477513063
text 135,puts,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 135,win,0.045454545454545456,10,5.370597938850259,0.24411808812955724
text 135,winwin,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 136,a,0.043478260869565216,191,2.510997839620848,0.10917381911394991
text 136,the,0.043478260869565216,295,2.078133757324569,0.09035364162280735
text 136,and,0.043478260869565216,147,2.771280937884514,0.12049047556019626
text 136,are,0.043478260869565216,59,3.6741486494265287,0.15974559345332734
text 136,as,0.043478260869565216,46,3.9183456099385707,0.17036285260602482
